,Price,Pid,Property_name,Address,Neighboorhood
4226,750000,G7129,2 bedroom Flat / Apartment for rent off ishaga road Ojuelegba Surulere Lagos,aturase street off ishaga road Ojuelegba Surulere Lagos,Surulere
4227,350000,G7124,1 bedroom mini flat Flat / Apartment for rent Shomolu Shomolu Lagos,off Morocco Shomolu Shomolu Lagos,Shomolu
4228,2800000,G7121,3 bedroom Duplex for rent Ikeja GRA Ikeja Lagos,Ikeja G.R.A Ikeja Gra Ikeja Lagos,Ikeja
4229,1800000,G7118,4 bedroom Bungalow for rent Off Adeniran Ogunsanya Adeniran Ogunsanya Surulere Lagos, Alade Close Off Adeniran Ogunsanya Adeniran Ogunsanya Surulere Lagos,Surulere
4230,900000,G7112,3 bedroom Flat / Apartment for rent Ogunlana Surulere Lagos,Ajao road Ogunlana Surulere Lagos,Surulere
4231,600000,G7109,2 bedroom Flat / Apartment for rent Ogunlana Surulere Lagos,off Durojaiye Obele close Ogunlana Surulere Lagos,Surulere
4232,1200000,B2352,2 bedroom Flat / Apartment for rent onipanu Shomolu Shomolu Lagos,Feyisara Street onipanu Shomolu Shomolu Lagos,Shomolu
4233,1500000,G7104,2 bedroom Flat / Apartment for rent Lekki Phase 2 Lekki Lagos,lekki Lekki Phase 2 Lekki Lagos,Lekki
4234,1300,G7103,Commercial Property for rent Amuwo Odofin Amuwo Odofin Lagos,Close to apple junction Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
4235,1200,G7102,Commercial Property for rent Amuwo Odofin Amuwo Odofin Lagos,Off Ago Palace Way Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
4236,1200,G7101,Commercial Property for rent Amuwo Odofin Amuwo Odofin Lagos,Amuwo Industrail area Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
4237,1200,G7092,Commercial Property for rent Oshodi Expressway Oshodi Lagos,Apapa oshodi Oshodi Expressway Oshodi Lagos,Apapa
4238,1200,G7093,Commercial Property for rent Oshodi Expressway Oshodi Lagos,Apapa oshodi Oshodi Expressway Oshodi Lagos,Apapa
4239,2000000,G7088,2 bedroom Flat / Apartment for rent Ogudu GRA Ogudu Lagos,Ogudu G.R.A Ogudu Gra Ogudu Lagos,Ogudu
4240,1200,G7086,Commercial Property for rent Oshodi Expressway Oshodi Lagos,Nafdac bustop Oshodi Expressway Oshodi Lagos,Oshodi
4241,1200,G7084,Commercial Property for rent Oshodi Expressway Oshodi Lagos,Close to nafdac Oshodi Expressway Oshodi Lagos,Oshodi
4242,1200000,G7082,2 bedroom Flat / Apartment for rent Ogudu GRA Ogudu Lagos,Ogudu G.R.A Ogudu Gra Ogudu Lagos,Ogudu
4243,600000,G7079,2 bedroom Flat / Apartment for rent off Ishaga road Via LUTH idi- Araba Surulere Lagos,Owodele close off Ishaga road Via LUTH Idi Araba Surulere Lagos,Surulere
4244,1300,G7077,Commercial Property for rent Oshodi Expressway Oshodi Lagos,Close to gaurdian newspaper Oshodi Expressway Oshodi Lagos,Oshodi
4245,1300,G7076,Commercial Property for rent Oshodi Expressway Oshodi Lagos,Close to toyota bustop Oshodi Expressway Oshodi Lagos,Oshodi
4246,1300,G7072,Commercial Property for rent Oshodi Expressway Oshodi Lagos,Directly on apapa oshodi express Oshodi Expressway Oshodi Lagos,Oshodi
4247,1200,G7071,Commercial Property for rent Apapa Oshodi Expressway Oshodi Lagos,Apapa oshodi Apapa Oshodi Expressway Oshodi Lagos,Apapa
4248,4000000,G7070,2 bedroom Flat / Apartment for rent Victoria Island Extension Victoria Island Lagos,Oniru VI Extension VI Lagos,VI
4249,750000,G7068,2 bedroom Flat / Apartment for rent off Ishaga road Via LUTH idi- Araba Surulere Lagos,Aturashe Street off Ishaga road Via LUTH Idi Araba Surulere Lagos,Surulere
4250,800000,G7064,2 bedroom Flat / Apartment for rent Ado Ajah Lagos,Ado Ado Ajah Lagos,Ajah
4251,2000000,G7062,4 bedroom Duplex for rent Omole phase 1 Ogba Lagos,Omole Phase 1 Omole Phase 1 Ogba Lagos,Ogba
4252,250000,G7052,Self Contain for rent Soluyi Gbagada Lagos, Popoola Street Soluyi Gbagada Lagos,Gbagada
4253,1600000,G7051,3 bedroom Duplex for rent Ifako-gbagada Gbagada Lagos, Yetunde brown Ifako Gbagada Gbagada Lagos,Gbagada
4254,600000,G7049,3 bedroom Flat / Apartment for rent Palmgroove Shomolu Lagos,palmgroove Palmgroove Shomolu Lagos,Shomolu
4255,350000,G7043,Self Contain for rent Agungi lekki Lekki Lagos,Agungi lekki Agungi lekki Lekki Lagos,Lekki
4256,2500000,G7038,3 bedroom Duplex for rent Ikeja GRA Ikeja Lagos,Ikeja G.R.A Ikeja Gra Ikeja Lagos,Ikeja
4257,90000,G7035,1 bedroom mini flat Flat / Apartment for rent Maya Idafa Irepodun Ikorodu Ikorodu Lagos,Maya Idafa Irepodun Maya Idafa Irepodun Ikorodu Ikorodu Lagos,Ikorodu
4258,1000000,G7031,3 bedroom Flat / Apartment for rent Bajulaiye Shomolu Shomolu Lagos,Off Bajulaiye Road Bajulaiye Shomolu Shomolu Lagos,Shomolu
4259,800000,G7028,3 bedroom Duplex for rent Badore Road Badore Ajah Lagos,"Silver point estate, badore road, Ajah Lagos Badore Road Badore Ajah Lagos",Ajah
4260,800000,G7027,3 bedroom Duplex for rent Badore Road Badore Ajah Lagos,"Silver point estate, badore road, Ajah Lagos Badore Road Badore Ajah Lagos",Ajah
4261,800000,G7026,3 bedroom Duplex for rent Badore Road Badore Ajah Lagos,"Silver point estate, badore road, Ajah Lagos Badore Road Badore Ajah Lagos",Ajah
4262,4000000,G7022,7 bedroom Duplex for rent Gbagada Millenuim/UPS Gbagada Lagos,Millennium Estate Gbagada Millenuim Ups Gbagada Lagos,Gbagada
4263,1300000,G7021,2 bedroom Flat / Apartment for rent Off adelabu Adelabu Surulere Lagos,On mercy eleny Off adelabu Adelabu Surulere Lagos,Surulere
4264,1300000,G7020,2 bedroom Flat / Apartment for rent Off adelabu Adelabu Surulere Lagos,On mercy eleny Off adelabu Adelabu Surulere Lagos,Surulere
4265,1300000,G7019,2 bedroom Flat / Apartment for rent Off adelabu Adelabu Surulere Lagos,On mercy eleny Off adelabu Adelabu Surulere Lagos,Surulere
4266,1300000,G7018,2 bedroom Flat / Apartment for rent Off adelabu Adelabu Surulere Lagos,On mercy eleny Off adelabu Adelabu Surulere Lagos,Surulere
4267,1300000,G7017,3 bedroom Flat / Apartment for rent Off Adelau Adelabu Surulere Lagos,Raufu William Off Adelau Adelabu Surulere Lagos,Surulere
4268,2000000,G7015,3 bedroom Duplex for rent Millenuim/UPS Gbagada Lagos,Millennium estate Millenuim Ups Gbagada Lagos,Gbagada
4269,2000000,G7014,3 bedroom Duplex for rent Millenuim/UPS Gbagada Lagos,Millennium estate Millenuim Ups Gbagada Lagos,Gbagada
4270,250000,G7007,3 bedroom Flat / Apartment for rent Ipaja Ipaja Lagos,Amule Ipaja Lagos Ipaja Ipaja Lagos,Ipaja
4271,350000,G6992,3 bedroom Flat / Apartment for rent Ipaja Ipaja Lagos,Command Ipaja Lagos Ipaja Ipaja Lagos,Ipaja
4272,400000,G6991,2 bedroom Flat / Apartment for rent Egbeda Alimosho Lagos,Coker Estate shasha Egbeda Egbeda Alimosho Lagos,Alimosho
4273,900000,G6990,4 bedroom Bungalow for rent Aradagun Badagry Badagry Lagos,Caroline Aradagun Badagry Badagry Lagos,Badagry
4274,10000000,G6988,4 bedroom Duplex for rent Osborne Ikoyi Lagos,Off Kingsway Road Osborne Ikoyi Lagos,Ikoyi
4275,4000000,G6987,7 bedroom Duplex for rent Gbagada Millenuim/UPS Gbagada Lagos,Millennium Estate Gbagada Millenuim Ups Gbagada Lagos,Gbagada
4276,4000000,G6986,7 bedroom Duplex for rent Gbagada Millenuim/UPS Gbagada Lagos,Millennium Estate Gbagada Millenuim Ups Gbagada Lagos,Gbagada
4277,650000,G6985,3 bedroom Flat / Apartment for rent Baruwa Ipaja Lagos,Peace Estate baruwa Ipaja Lagos Baruwa Ipaja Lagos,Ipaja
4278,4000000,G6984,7 bedroom Duplex for rent Gbagada Millenuim/UPS Gbagada Lagos,Millennium Estate Gbagada Millenuim Ups Gbagada Lagos,Gbagada
4279,400000,G6983,3 bedroom Flat / Apartment for rent Iyana Ipaja Ipaja Lagos,Genesis Estate Aboru Iyana Ipaja Iyana Ipaja Ipaja Lagos,Ipaja
4280,400000,G6982,3 bedroom Flat / Apartment for rent Iyana Ipaja Ipaja Lagos,Genesis Estate Aboru Iyana Ipaja Iyana Ipaja Ipaja Lagos,Ipaja
4281,1500000,G6963,3 bedroom Flat / Apartment for rent Off salvation road Opebi Ikeja Lagos,Opebi link Off salvation road Opebi Ikeja Lagos,Ikeja
4282,1500000,G6961,3 bedroom Flat / Apartment for rent Opebi link Opebi Ikeja Lagos,Opebi Opebi link Opebi Ikeja Lagos,Ikeja
4283,350000,G6948,3 bedroom Flat / Apartment for rent Baruwa Ipaja Lagos,New London Estate Baruwa Ipaja Lagos Baruwa Ipaja Lagos,Ipaja
4284,21000,"165,G6943",145.0 square meter Commercial Property for rent Along Allen Avenue Ikeja Lagos,Allen Along Allen Avenue Ikeja Lagos,Ikeja
4285,5000000,G6930,6 bedroom Duplex for rent Osapa london Lekki Lagos,Osapa Osapa London Lekki Lagos,Lekki
4286,450000,G6918,3 bedroom Flat / Apartment for rent Egbeda Alimosho Lagos,Okunola Egbeda Lagos Egbeda Alimosho Lagos,Alimosho
4287,13000000,G6913,5 bedroom Commercial Property for rent Saka Tinubu Saka Tinubu Victoria Island Lagos,Saka Tinubu Saka Tinubu Saka Tinubu VI Lagos,VI
4288,1000000,G6908,1 bedroom mini flat Flat / Apartment for rent Adelabu Adelabu Surulere Lagos,Mercy Elleni Adelabu Adelabu Surulere Lagos,Surulere
4289,200000,G6904,1 bedroom mini flat Flat / Apartment for rent Bode Thomas Surulere Lagos,"Off bode thomas,surulere lagos mainland Bode Thomas Surulere Lagos",Surulere
4290,3200000,G6899,2 bedroom Flat / Apartment for rent Shonibare estate Mobolaji Bank Anthony Way Ikeja Lagos,Shonibare estate Shonibare estate Mobolaji Bank Anthony Way Ikeja Lagos,Ikeja
4291,400000,G6896,1 bedroom mini flat Flat / Apartment for rent OKEIRA-NLA Ado Ajah Lagos,AINA JAKANDE STREET OKEIRA-NLA OKEIRA-NLA Ado Ajah Lagos,Ajah
4292,450000,G6895,3 bedroom Flat / Apartment for rent Egbeda Alimosho Lagos,Egbeda Lagos Egbeda Alimosho Lagos,Alimosho
4293,3500000,G6892,3 bedroom House for rent Lekki Phase 1 Lekki Lagos,Emmanuel Abimbola Street Lekki Phase 1 Lekki Lagos,Lekki
4294,2000000,G6887,6 bedroom Duplex for rent Chevron Lekki Phase 2 Lekki Lagos,"Banuso street,off Alpha beach road, lekki Chevron Lekki Phase 2 Lekki Lagos",Lekki
4295,2000000,G6886,6 bedroom Duplex for rent Chevron Lekki Phase 2 Lekki Lagos,"Banuso street, off Alpha beach road, lekki Chevron Lekki Phase 2 Lekki Lagos",Lekki
4296,1600000,G6203,3 bedroom Duplex for rent ATUNRASE Atunrase Medina Gbagada Lagos,By ATUNRASE bridge ATUNRASE Atunrase Medina Gbagada Lagos,Gbagada
4297,1500000,G2650,3 bedroom Flat / Apartment for rent Sabo Yaba Lagos,Oyadiran Sabo Yaba Lagos,Yaba
4298,1000000,F2638,3 bedroom Duplex for rent Akoka Yaba Lagos,Community road Akoka Yaba Lagos,Yaba
4299,1200000,F9904,3 bedroom Flat / Apartment for rent Onike Yaba Lagos,Alara Onike Onike Yaba Lagos,Yaba
4300,1000000,G4699,4 bedroom Flat / Apartment for rent Akoka Yaba Lagos,Oluwole close Akoka Yaba Lagos,Yaba
4301,1500000,G5440,4 bedroom Duplex for rent Akoka Yaba Lagos,Ibukunolu Akoka Yaba Lagos,Yaba
4302,400000,F7931,Office Space for rent Akoka Yaba Lagos,St.finbars road Akoka Akoka Yaba Lagos,Yaba
4303,400000,G4964,1 bedroom mini flat Flat / Apartment for rent Onike Yaba Lagos,Onike Onike Yaba Lagos,Yaba
4304,800000,G4059,2 bedroom Flat / Apartment for rent Abule-Ijesha Yaba Lagos,Folagoro Abule Ijesha Yaba Lagos,Yaba
4305,1000000,G4053,3 bedroom Flat / Apartment for rent Abule-Ijesha Yaba Lagos,Folagoro Abule Ijesha Yaba Lagos,Yaba
4306,1300000,G2416,2 bedroom Flat / Apartment for rent Alagomeji Yaba Lagos,Alagomeji Alagomeji Yaba Lagos,Yaba
4307,72000,F7940,Office Space for rent Akoka Yaba Lagos,Adetayo osho street Akoka Yaba Lagos,Yaba
4308,400000,G6878,1 bedroom mini flat Flat / Apartment for rent Ogunlana Surulere Lagos, off western avenue Ogunlana Surulere Lagos,Surulere
4309,400000,F9031,Self Contain for rent Onike Yaba Lagos,Wegbo Estate Onike Yaba Lagos,Yaba
4310,350000,F6948,1 bedroom mini flat Flat / Apartment for rent Akoka Yaba Lagos,Community Road Akoka Yaba Lagos,Yaba
4311,1500000,F2051,2 bedroom Flat / Apartment for rent Onike Yaba Lagos,Onike Onike Yaba Lagos,Yaba
4312,1000000,F2053,1 bedroom mini flat Flat / Apartment for rent Onike Yaba Lagos,Onike Onike Yaba Lagos,Yaba
4313,1000000,G6875,2 bedroom Flat / Apartment for rent Opebi Ikeja Lagos,Opebi Opebi Ikeja Lagos,Ikeja
4314,1800000,G2671,3 bedroom Flat / Apartment for rent Fola Agoro Yaba Lagos,Folagoro Fola Agoro Yaba Lagos,Yaba
4315,400000,G5415,1 bedroom mini flat Flat / Apartment for rent Abule-Oja Yaba Lagos,Davies Abule Oja Yaba Lagos,Yaba
4316,200000,G4030,Self Contain for rent Akoka Yaba Lagos,Community Road Akoka Yaba Lagos,Yaba
4317,600000,G6874,2 bedroom Flat / Apartment for rent Lawanson Surulere Lagos,lawanson Lawanson Surulere Lagos,Surulere
4318,900000,G2680,3 bedroom Flat / Apartment for rent Akoka Yaba Lagos,Oshifolarin street Akoka Yaba Lagos,Yaba
4319,600000,G2691,Self Contain for rent Akoka Yaba Lagos,Afolabi brown Akoka Yaba Lagos,Yaba
4320,600000,G3006,2 bedroom Flat / Apartment for rent Off Folagoro Fola Agoro Yaba Lagos,Abiodun Off Folagoro Fola Agoro Yaba Lagos,Yaba
4321,2000000,G6873,5 bedroom Duplex for rent Adelabu Surulere Lagos,off adelabu street Adelabu Surulere Lagos,Surulere
4322,1200000,G2635,3 bedroom Flat / Apartment for rent Onike Yaba Lagos,Lawani Onike Yaba Lagos,Yaba
4323,900000,G3010,3 bedroom Flat / Apartment for rent Akoka Yaba Lagos,Community Road Akoka Yaba Lagos,Yaba
4324,1300000,G1568,3 bedroom Flat / Apartment for rent Fola Agoro Yaba Lagos,Off Modupe Fola Agoro Yaba Lagos,Yaba
4325,450000,G6872,1 bedroom mini flat Flat / Apartment for rent Ogunlana Surulere Lagos, off western avenue Ogunlana Surulere Lagos,Surulere
4326,1000000,G2619,3 bedroom Flat / Apartment for rent Onike Yaba Lagos,Wegbo Estate Onike Yaba Lagos,Yaba
4327,2500000,G6871,5 bedroom Duplex for rent Off Osolo way Ajao Estate Isolo Lagos,Seriki Abass Crescent Off Osolo way Ajao Estate Isolo Lagos,Isolo
4328,1200000,G6864,3 bedroom Duplex for rent Aguda Surulere Lagos,akinyele Street off Shaki crescent Surulere Aguda Surulere Lagos,Surulere
4329,1000000,A5708,"3 bedroom Flat / Apartment for rent Magodo Isheri, Magodo Kosofe/Ikosi Lagos"," Rasak Bello Street, Magodo Isheri, Magodo Kosofe Ikosi Lagos",Kosofe
4330,4000000,"40,G6863",Office Space for rent Victoria Island Extension Victoria Island Lagos,VI VI Extension VI Lagos,VI
4331,1000000,"24,G6853",24.0 square meter Shop for rent Opebi Road Opebi Ikeja Lagos,Opebi Road Opebi Ikeja Lagos,Ikeja
4332,700000,"40,G6851",1 bedroom mini flat Office Space for rent Opebi Road Opebi Ikeja Lagos,Opebi Road Opebi Ikeja Lagos,Ikeja
4333,23000,G6850,"Office Space for rent mega-chicken bus stop, Off Lekki-Epe Expressway Ajah Lagos","goldcrest plaza, mega-chicken bus stop, Off Lekki Epe Expressway Ajah Lagos",Lekki
4334,1200000,G6848,Commercial Property for rent busy on the commercial Off Lekki-Epe Expressway Ajah Lagos,The Shopping Mall is very busy on the commercial Off Lekki Epe Expressway Ajah Lagos,Lekki
4335,250000,G6846,1 bedroom mini flat Self Contain for rent Off Allen Avenue Ikeja Lagos,Off Allen Avenue Ikeja Lagos,Ikeja
4336,1200000,G6845,"3 bedroom Flat / Apartment for rent Mobil Road, Ilaje Bus-stop, Ajah Off Lekki-Epe Expressway Ajah Lagos","Elegant Court Mobil Road, Ilaje Bus-stop, Ajah Off Lekki Epe Expressway Ajah Lagos",Ajah
4337,5500000,G6843,3 bedroom Duplex for rent Lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki phase 1 Lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki
4338,10000000,G6839,3 bedroom Flat / Apartment for rent Victoria Island Extension Victoria Island Lagos,VI VI Extension VI Lagos,VI
4339,6000000,G2314,5 bedroom Duplex for rent Lekki Lekki Phase 1 Lekki Lagos,Ikate elegushi Lekki Lekki Phase 1 Lekki Lagos,Lekki
4340,2500000,G2325,3 bedroom House for rent Ologolo Agungi Lekki Lagos,Close to shoprite Ologolo Agungi Lekki Lagos,Lekki
4341,2800000,G3007,5 bedroom Duplex for rent By shoprite Osapa london Lekki Lagos,Lekki By shoprite Osapa London Lekki Lagos,Lekki
4342,3500000,G6835,3 bedroom Flat / Apartment for rent Victoria Island Extension Victoria Island Lagos,VI VI Extension VI Lagos,VI
4343,1200000,G6829,2 bedroom Duplex for rent After stadium Alaka/Iponri Surulere Lagos,Western Avenue After stadium Alaka Iponri Surulere Lagos,Surulere
4344,750000,G6828,3 bedroom Flat / Apartment for rent Aguda Surulere Lagos," Odogbolu Street off Adetola Street, Aguda Surulere Lagos",Surulere
4345,1200,G6827,Commercial Property for rent Community road Okota Lagos,Okota road Isolo. Community Road Okota Lagos,Okota
4346,700000,G6825,2 bedroom Flat / Apartment for rent Ifako-gbagada Gbagada Lagos,Adeola street Ifako Gbagada Gbagada Lagos,Gbagada
4347,1400000,G6822,3 bedroom Flat / Apartment for rent Lekki Gardens Estate off Lekki Epe Expressway Lekki Gardens estate Ajah Lagos,Lekki Gardens 2 and 3 Lekki Gardens Estate off Lekki Epe Expressway Lekki Gardens Estate Ajah Lagos,Lekki
4348,65000,"200,G6821",Office Space for rent Victoria Island Extension Victoria Island Lagos,VI VI Extension VI Lagos,VI
4349,65000,"200,G6818",Office Space for rent Victoria Island Extension Victoria Island Lagos,VI VI Extension VI Lagos,VI
4350,750000,G6817,"2 bedroom Flat / Apartment for rent Mobil Road, Ajah Ajah Lagos","off Mobil Road, Ilaje Bus-stop, Ajah Mobil Road, Ajah Ajah Lagos",Ajah
4351,250000,G6812,1 bedroom mini flat Flat / Apartment for rent Badore Ajah Lagos,Badore by plam ville estate Badore Ajah Lagos,Ajah
4352,100000,G6807,1600.0 square meter Office Space for rent Ademola Adetokunbo Ademola Adetokunbo Victoria Island Lagos,Ademola Adetokunbo Ademola Adetokunbo Ademola Adetokunbo VI Lagos,VI
4353,650,G6806,1000.0 square meter Office Space for rent Ozumba Mbadiwe Ligali Ayorinde Victoria Island Lagos,off Ozumba Mbadiwe Ozumba Mbadiwe Ligali Ayorinde VI Lagos,VI
4354,900000,G6803,"3 bedroom Flat / Apartment for rent Lekki, AJah, Eleko etc Badore Ajah Lagos","Goodhomes estate, Thomas estate, Seaside estate, Marshyhill estate Lekki, AJah, Eleko etc Badore Ajah Lagos",Lekki
4355,15000000,G6800,Commercial Property for rent Mangoro Ikeja Lagos,Mangoro Agege Mangoro Ikeja Lagos,Agege
4356,1200,G6799,75000.0 square foot Commercial Property for rent Bye pass Ilupeju Ilupeju Lagos," Ilupeju Extension II, Isolo Industrial Scheme, Mushin Bye Pass Ilupeju Ilupeju Lagos",Ilupeju
4357,5000000,G6796,4 bedroom House for rent ROAD 10 Lekki Phase 1 Lekki Lagos,-- ROAD 10 Lekki Phase 1 Lekki Lagos,Lekki
4358,1000000,G2828,3 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,Sangotedo Sangotedo Ajah Lagos,Sangotedo
4359,500000,G2985,3 bedroom Flat / Apartment for rent Awoyaya Ajah Lagos,Eputu Awoyaya Ajah Lagos,Ajah
4360,450000,G2773,2 bedroom Flat / Apartment for rent Abijo Ajah Lagos,Abijo Abijo Ajah Lagos,Ajah
4361,800000,G2769,3 bedroom Flat / Apartment for rent Abijo Ajah Lagos,Abijo Abijo Ajah Lagos,Ajah
4362,600000,G0995,3 bedroom Flat / Apartment for rent Awoyaya Ajah Lagos,Awoyaya Awoyaya Ajah Lagos,Ajah
4363,1500000,F9965,3 bedroom Flat / Apartment for rent Ado Ajah Lagos,Ado Road Ado Ajah Lagos,Ajah
4364,600000,G2767,2 bedroom Flat / Apartment for rent Abijo Ajah Lagos,Majek bus stop Abijo Ajah Lagos,Ajah
4365,800000,G0993,4 bedroom Duplex for rent Awoyaya Ajah Lagos,Awoyaya Awoyaya Ajah Lagos,Ajah
4366,800000,G2272,3 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,At Sangotedo Ajah Lagos,Sangotedo
4367,1100000,G1170,3 bedroom Flat / Apartment for rent Canaan Estate Ajah Lagos,Farm bus stop Canaan Estate Ajah Lagos,Ajah
4368,500000,G1049,2 bedroom Flat / Apartment for rent Awoyaya Ajah Lagos,Ologunfe Awoyaya Ajah Lagos,Ajah
4369,250000,G0806,1 bedroom mini flat Flat / Apartment for rent Lakowe Ajah Lagos,At Ogunfayo Lakowe Ajah Lagos,Ajah
4370,1400000,F8502,3 bedroom Bungalow for rent Sangotedo Ajah Lagos,Heritage Place Sangotedo Ajah Lagos,Sangotedo
4371,250000,F8120,1 bedroom mini flat Flat / Apartment for rent Eputu Ibeju-Lekki Lagos,Eputu Eputu Ibeju-Lekki Lagos,Ibeju-Lekki
4372,550000,G0865,2 bedroom Flat / Apartment for rent Abijo Ajah Lagos,Abijo Abijo Ajah Lagos,Ajah
4373,550000,F8993,2 bedroom Flat / Apartment for rent Abijo Ajah Lagos,Abijo Abijo Ajah Lagos,Ajah
4374,1700000,F8987,5 bedroom Duplex for rent Abijo Ajah Lagos,Abijo Abijo Ajah Lagos,Ajah
4375,2500000,G6785,4 bedroom Duplex for rent AFTER 2ND TOLL GATE chevron Lekki Lagos,LAFIAJI AFTER 2ND TOLL GATE Chevron Lekki Lagos,Lekki
4376,1000000,G6778,3 bedroom Flat / Apartment for rent Bajulaiye Fola Agoro Yaba Lagos,Off Bajulaiye Bajulaiye Fola Agoro Yaba Lagos,Yaba
4377,4000000,G6776,4 bedroom Duplex for rent mutual alpha court Alaka/Iponri Surulere Lagos,Iponri mutual alpha court Alaka Iponri Surulere Lagos,Surulere
4378,500000,G6775,3 bedroom Flat / Apartment for rent Akoka Yaba Lagos,Obayan street Akoka Yaba Lagos,Yaba
4379,400000,E4801,2 bedroom Flat / Apartment for rent Satellite Town Amuwo Odofin Lagos,Holy Child way Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
4380,1200000,G6771,2 bedroom Flat / Apartment for rent Akoka Akoka Yaba Lagos,Akoka Akoka Akoka Yaba Lagos,Yaba
4381,1400000,G6770,3 bedroom Flat / Apartment for rent Akoka Akoka Yaba Lagos,Akoka Akoka Akoka Yaba Lagos,Yaba
4382,700000,G6769,2 bedroom Flat / Apartment for rent off Apapa Road Costain Iponri Surulere Lagos,Off Apapa Road Costain off Apapa Road Costain Iponri Surulere Lagos,Apapa
4383,1200000,G6765,3 bedroom Flat / Apartment for rent Off Ojuelegba Road Ojuelegba Surulere Lagos,Off Ojuelegba road Off Ojuelegba Road Ojuelegba Surulere Lagos,Surulere
4384,1000000,G6761,3 bedroom Flat / Apartment for rent fashoro Ojuelegba Surulere Lagos,Fashoro street fashoro Ojuelegba Surulere Lagos,Surulere
4385,1500000,G6748,3 bedroom Duplex for rent Adeniran Ogunsanya Surulere Lagos,Off Adeniran ogunsanya Adeniran Ogunsanya Surulere Lagos,Surulere
4386,6000000,G6343,4 bedroom Duplex for rent Parkview Estate Ikoyi Lagos,Off Gerrard Road Parkview Estate Ikoyi Lagos,Ikoyi
4387,1300,G6741,Commercial Property for rent Matori Ladipo Mushin Lagos,Fatai atere way Matori Ladipo Mushin Lagos,Mushin
4388,1300,G6738,Commercial Property for rent Matori Ladipo Mushin Lagos,Fatai atere way Matori Ladipo Mushin Lagos,Mushin
4389,5000000,G6737,4 bedroom Duplex for rent Lekki Right Lekki Phase 1 Lekki Lagos,Hakeem Dickson Lekki Right Lekki Phase 1 Lekki Lagos,Lekki
4390,600000,G6736,3 bedroom Flat / Apartment for rent Badore Ajah Lagos,Remlek bus stop Badore Ajah Lagos,Ajah
4391,1300,G6733,Commercial Property for rent Matori Mushin Mushin Lagos,Off fatai atere Matori Mushin Mushin Lagos,Mushin
4392,1200,G6732,Commercial Property for rent Mushin Mushin Lagos,Off fatai atere Mushin Mushin Lagos,Mushin
4393,10000000,G6730,3 bedroom Flat / Apartment for rent Banana Island Ikoyi Lagos,Zone B Banana Island Ikoyi Lagos,Ikoyi
4394,1500,G6728,Commercial Property for rent Ilupeju industrial estate Ilupeju Lagos,industrial road Ilupeju Industrial Estate Ilupeju Lagos,Ilupeju
4395,1500,G6727,Commercial Property for rent Bye pass Ilupeju Ilupeju Lagos,Ilupeju Bye pass way Bye Pass Ilupeju Ilupeju Lagos,Ilupeju
4396,1300,G6726,Commercial Property for rent Ilupeju industrial estate Ilupeju Lagos,Indurstrial road Ilupeju Industrial Estate Ilupeju Lagos,Ilupeju
4397,1300,G6723,Commercial Property for rent Bye pass Ilupeju Ilupeju Lagos,Ilupeju street Bye Pass Ilupeju Ilupeju Lagos,Ilupeju
4398,900000,G6721,3 bedroom Flat / Apartment for rent Lekki Phase 2 Lekki Lagos,lekki Lekki Phase 2 Lekki Lagos,Lekki
4399,1200000,F0899,3 bedroom Flat / Apartment for rent Onike Yaba Lagos,Off iwaya road Onike Yaba Lagos,Yaba
4400,700000,G6718,2 bedroom Flat / Apartment for rent Thomas estate Ajah Lagos,"Before Divine Homes,Thomas estate Thomas Estate Ajah Lagos",Ajah
4401,1400000,G6717,3 bedroom Flat / Apartment for rent Lekki Phase 2 Lekki Lagos,lekki Lekki Phase 2 Lekki Lagos,Lekki
4402,2200000,G6716,3 bedroom Flat / Apartment for rent Off Awoniyi Elemo Street Ajao Estate Isolo Lagos,Off Awoniyi Elemo Street Ajao Estate Isolo Lagos,Isolo
4403,700000,G6711,2 bedroom Flat / Apartment for rent Thomas estate Ajah Lagos,Before Divine Homes Thomas Estate Ajah Lagos,Ajah
4404,1200,G6707,Commercial Property for rent Oba Akran Ikeja Lagos,Close to mouka foam Oba Akran Ikeja Lagos,Ikeja
4405,1200,G6707,Commercial Property for rent Oba Akran Ikeja Lagos,Close to mouka foam Oba Akran Ikeja Lagos,Ikeja
4406,1200,G6705,Commercial Property for rent Oba Akran Ikeja Lagos,Close to AP filling station Oba Akran Ikeja Lagos,Ikeja
4407,1300,G6701,Commercial Property for rent Oba Akran Ikeja Lagos,Close to mouka foam Oba Akran Ikeja Lagos,Ikeja
4408,1300,G6700,Commercial Property for rent Oba Akran Ikeja Lagos,Off oba akran avenue Oba Akran Ikeja Lagos,Ikeja
4409,1200,G6695,Commercial Property for rent Ogba Industrial Ogba Lagos,Off surulere street Ogba Industrial Ogba Lagos,Ogba
